# commit tracker | repo https://github.com/UZDoom/UZDoom | commit URL = <repo>/commit/<sha> | status = pending|ported|adapted|skip | ours = OUR commit(s), '/' if pending/skip, 'zandronum-base' if base-inherited
sha	date	title	status	note	ours
4e052f285799ab2bd7cc08b376ef2797beab16ef	2019-01-25T17:31:40Z	- use a separate variable pointing to the current level for the UI code.	pending		/
2f84de9c37937a665066d985dda33bbb00f4be92	2019-01-25T18:02:30Z	- fixed indentations caused by conflict resolution in cherry-picked commit d911fa99a121fd415472c3d5217cd9cda9f2c20a	pending		/
20989a0b41da6cb01072e256604c34b48a535837	2019-01-25T18:36:09Z	- use a local variable to access the level in DLevelScript.	pending		/
28761b4c3358cb3765be704fb1b66f3d703fed05	2019-01-25T18:46:03Z	- made G_InitLevelLocals a member function of FLevelLocals.	pending		/
10feb446fab5fc362119993178c3021ef36fd51d	2019-01-26T07:28:45Z	- made most of the EV_* functions part of FLevelLocals.	pending		/
fb86f397a0537ea552497de3fb4d682d42179d4f	2019-01-26T08:01:40Z	- Level as member variable in the sight checker.	pending		/
625e9f2525dfb6c5149244cc03e9178dab83baee	2019-01-26T11:22:02Z	- the sector variables are still needed.	pending		/
05830455e7f3dd3d68d9f3c7c496d7dfd726bcaf	2019-01-26T14:21:20Z	- made the automap an object.	pending		/
0e5320cb3a0ce747e73273309c4d86f893ef5574	2019-01-26T15:22:35Z	- fixed linking of optimized targets	pending		/
fe06c49e3429fa5727d97e031f64e7687f401206	2019-01-26T16:54:58Z	- fixed: DAutomap::Serialize needs to call its super method.	pending		/
e5139cc3259bb3766fb58e1e152e43d284ce0f9f	2019-01-26T16:55:15Z	- moved all EV_Light* functions and G_SerializeLevel into FLevelLocals	pending		/
9b1b6db85d73e84c4c445920d4c7f09c51282bff	2019-01-26T20:23:19Z	- added a pseudo-serializer for FLevelLocals pointers.	pending		/
df4c7d8f568ff829931ca645098db20e4b1d37c2	2019-01-26T22:36:22Z	- initialize the impact decal counter for each level.	pending		/
8323524014e306bf63cf2cfe8ad3509ae1c2c7f7	2019-01-27T00:49:20Z	- give thinkers a 'level' member and change linking to the chain to happen outside the constructor.	pending		/
39f53a4de0f977128120e220191ca2f90d8f6ae9	2019-01-27T09:24:49Z	- took the delayed console command execution out of the thinker management.	pending		/
22939aade79a805403677c2c1a3363bcccc9eaa7	2019-01-27T09:26:23Z	Merge branch 'master' into new_level_refactor	pending		/
e7aa10b5c84ff9aec25eeb5d04c43be02e98826e	2019-01-27T12:08:54Z	- changed thinker initialization to occur in a Construct function instead of the constructor itself.	pending		/
9bb4ea34e751b52cbea0aaa0145d092da4188436	2019-01-27T13:00:23Z	- fixed: When A_SpawnProjectile got fixed, this fix broke the old A_CustomMissile function because the added workaround was overlooked.	pending		/
e9954ee01825594bcdb623e5937745e14932771b	2019-01-27T13:08:23Z	Merge branch 'master' into new_level_refactor	pending		/
84baa5bb4d29ac708aa2023f2c7f97d285fcb08b	2019-01-27T13:33:02Z	- deprecated the global 'level' variable.	pending		/
73ea59179c064c6c2f8a5f0d0d2f0306dede23e0	2019-01-27T13:48:35Z	- fixed some deprecation warnings about 'level'.	pending		/
2ed2202caa16af81fcd763a5898376e34d1a21c4	2019-01-27T13:49:51Z	- removed all remaining references to level and TThinkerIterator from p_enemy.cpp.	pending		/
5aa379e50ef874145a4e7fba627e80f8350b4ab4	2019-01-27T13:53:08Z	- removed all remaining references to level and TThinkerIterator from p_enemy.cpp.	pending		/
c94f0f47a26fb414777ddd6022282156b11a9419	2019-01-27T14:02:37Z	- removed all remaining references to level and TThinkerIterator from p_floor.cpp, p_lights.cpp, p_pusher.cpp and p_scroll.cpp.	pending		/
73696e278139b40148179a161ca9d9403c657f4d	2019-01-27T15:08:22Z	- handled most level references in actorinlines.h and p_mobj.cpp.	pending		/
c8cd11422a3384025fc0c2d23f66366703564e3d	2019-01-27T15:09:05Z	- translate UMAPINFO specials at execution time, not load time.	pending		/
ae544fa21f7ac21bb854d950b6c594d39a0749da	2019-01-27T15:15:32Z	- removed a few direct uses of TThinkerIterator.	pending		/
95679c36b219cfca3caedaa2d461fa3dc949d4b7	2019-01-27T15:38:10Z	- added virtual destructor to FDelayedCommand	pending		/
522cc855ad9d67d54636b4d3916e0cde5e23afbb	2019-01-27T15:59:50Z	- a few more.	pending		/
4f540c1703a390d065e16c74fff7c0476dba2270	2019-01-27T16:12:03Z	- give the sector a level reference.	pending		/
8c542e9be8437b406af04ddf8331992bdbefccd0	2019-01-27T16:21:36Z	- removed level references in the software renderers.	pending		/
06ba8c4c0004517743cd10ab1ba1441c3c602982	2019-01-27T16:35:50Z	- 50 more simple replacements of 'level'	pending		/
b4a95ccaa992db45b7a9c703506c9f655ee3fda4	2019-01-27T18:16:14Z	- roughly 50 more, mostly search and replace.	pending		/
4d98c10ea367e9532df801fc6d82b59353d5ccf4	2019-01-27T18:32:38Z	- let the sound code use the current UI level.	pending		/
11c453a71f0c803b6426fb9290bc3b4d20cc3b99	2019-01-27T20:03:25Z	- fix handling of the global script in FraggleScript.	pending		/
b4acb857ade5ce655e508f37a85ce9f3495ae106	2019-01-27T20:59:19Z	- the final batch of easy level replacements.	pending		/
648e4727445100fddec1898f04a6c7c1fef34e6e	2019-01-27T23:55:21Z	- handled approx. half of all cases where the address of level is taken.	pending		/
a7746278a80fcca3253bbd147ee4810c8f770178	2019-01-28T00:25:52Z	- a few remaining simple ones	pending		/
7211c1db0f059155e1f6dc517732ea8a114cbcae	2019-01-28T00:33:52Z	- give the tag manager a reference to the level.	pending		/
472a1118ddb49574c045a398df49c7ff50711034	2019-01-28T00:37:21Z	- had to move the tag manager. This somehow got skipped by the last commit.	pending		/
aee8851643cb28ba06a64aa8c445631ea830273f	2019-01-28T01:07:46Z	- fixed all the missed level references in the decal thinkers.	pending		/
64e9f7e43b83a17130d80ab0e2b9b5ea6f4ccd17	2019-01-28T01:08:49Z	- changemap must use the current UI level if the user wants to go to "*".	pending		/
d941dea0050723c03888144a391f9cf63a5f9960	2019-01-28T01:41:29Z	- added a level iterator for operations that need to make changes to all open levels.	pending		/
0ef0698d247744bf8c035fea56295b13763098de	2019-01-28T01:43:39Z	- use the proper level for setting up a hardware rendered scene.	pending		/
66695ac6a0003ead5fe21d2616a779e147d50cc5	2019-01-28T01:44:05Z	- made most of the player spawn spot handliing functions members of FLevelLocals.	pending		/
41e576bbb503505981fa7291979ecc3536b1eec4	2019-01-28T02:02:25Z	- removed the intermediate P_SpawnPlayer inline	pending		/
d0942bcb972c0a8750b80042c970e9e02a2cb7e7	2019-01-28T13:06:19Z	- moved FirstThinker function to FLevelLocals	pending		/
1dc11c5032430292bb7a983d7f1d8f820ede2ed5	2019-01-28T13:31:23Z	- changed infighting check so that the static skill checker does not access the level	pending		/
d1ca3ef99422c24fbc527029de1fff8109887e59	2019-01-28T14:20:02Z	- added braces as per XCode's suggestion.	pending		/
44f622c64441495f34812f71df3b7175d9ba4162	2019-01-28T14:41:52Z	- more XCode warnings fixed.	pending		/
6a43d6c7ff19294d034372f719237fe28dd7bc3a	2019-01-28T14:50:42Z	Merge remote-tracking branch 'origin/master' into new_level_refactor	pending		/
3364988680802e8be9f3df96e753feb883191e04	2019-01-28T17:26:14Z	- moved the interpolator into FLevelLocals and refactored its use to happen outside the renderers.	pending		/
3c14a7db76d9fc82e37919f05904f9dd5370f568	2019-01-28T17:42:56Z	- use map time, not hub time for map actions.	pending		/
37217719346b67c5ab91f8e8f6b49bef8237cd21	2019-01-28T17:44:42Z	- forgot to save this.	pending		/
259ae4177470e6150fe5a17b095083e87a56201f	2019-01-28T19:15:48Z	- sanitized the 'frozen level' code.	pending		/
6312c442347c1d380bdb100606cff344e5ca288c	2019-01-28T21:04:33Z	- removed the remaining level references from p_acs.cpp.	pending		/
befacddab438e8428f17f34626e5fcfd724f5fa7	2019-01-28T21:19:09Z	- removed level references in p_trace.cpp. Also added a null check to the sector pointer of the LineTracer Trace function because a null pointer here would crash.	pending		/
623330f938ad0733bd5f7f9eda8572f5bac8898c	2019-01-28T21:33:50Z	- initial adjustments for P_Ticker.	pending		/
50d59e99cb36bb130a70a62aff6ff1e1625f341b	2019-01-28T22:53:40Z	- moved sound sequence head of list into FLevelLocals.	pending		/
68667e5eaa6fd0ba6cc965d286389d8249e68ecb	2019-01-29T00:09:02Z	- moved particle storage into FLevelLocals. - moved parts of the render setup out of the separate render functions.	pending		/
60873bc5d673a69d59fc0af7cf848df0c64b1ec9	2019-01-29T00:30:41Z	Moved the PointInSector functions into FLevelLocals	pending		/
f9239f6e0f9c0e57a489c862bb2b0e52a2f01c80	2019-01-29T01:04:31Z	- added a compiler-side workaround for the formerly static methods of FLevelLocals.	pending		/
87859b2950931a2d6692dc2d6115ddba6559dec7	2019-01-29T01:08:53Z	- add Level parameter to G_LeavingHub	pending		/
1d748b72a8e8058bfa7c9a9787c48862addcdc8d	2019-01-29T01:39:14Z	Split G_DoCompleted into a global part and a level specific part.	pending		/
932bbee9289daf4ded4b090764df27bde4f2c8cf	2019-01-29T01:16:36Z	- fixed some warnings	pending		/
8652f140f2798ad4fee625f09ae28908627bc603	2019-01-29T01:17:25Z	- fixed missing declaration	pending		/
473892dedee171451dcdd88d0b4e21d8ffd59b38	2019-01-29T01:18:19Z	- changed all model related references to level.	pending		/
f823e57446f5bafef1488e46b49c4fb1eb6e101a	2019-01-29T01:51:06Z	Handle level check in texture coordinate calculation	pending		/
7d3cd53c7ebbc352f2ec3a7c1c22edffb4b3344a	2019-01-29T02:15:42Z	- handle the software renderer's GetColorTable function	pending		/
de1b89707d6e6559a39dd33ec18dcd4fc2be8263	2019-01-29T02:26:22Z	Handle level in block iterators.	pending		/
d4ee52f606031f526f0ce139dda110ed515f4e23	2019-01-29T03:17:58Z	- handle G_StartSlideshow	pending		/
14971c8c3a5ebfe42f255ef65a306b68cdf765b1	2019-01-29T03:20:36Z	- missed references in p_effect.cpp	pending		/
06e5dd1d86f3bec914d5921f0425a816d01011b1	2019-01-29T03:27:21Z	- Handle level in bot code	pending		/
3c565c9e86f83744028bf3543c319ba302650396	2019-01-29T03:44:44Z	- moved the static sky variables into FLevelLocals and removed the redundant ones for the texture ID.	pending		/
eb5a39960e6be950521422c5634f95e592378b21	2019-01-29T14:22:26Z	- missed a few references	pending		/
14101fa4470390252a99cc85b726e248e0bad2f0	2019-01-29T15:06:17Z	- health groups and software rendering textures freed of 'level'	pending		/
4cb3ce819699a790b51073b8e0f711011944cf66	2019-01-29T15:11:23Z	- StartTravel and EndTravel	pending		/
d716a17b9692b7aaba05c38c8845d6a422f14d7f	2019-01-29T16:41:50Z	- compatibility variable handling	pending		/
6451b7d5920c71e92b7debe062319f1af4edeaf6	2019-01-29T18:28:22Z	- moved the combined compatibility flags into FLevelLocals.	pending		/
4af5ea25c12d2f2be196b628334af9aef474352c	2019-01-29T19:09:06Z	- change per-level attenuation of dynamic lights for each viewpoint.	pending		/
1b37d85ac3ffc3f05304df538189224cf3de3c4f	2019-01-29T19:15:06Z	- removed a few missed references in FLevelLocals's member functions.	pending		/
12351ae9bb1ea746d2c119b1c2d0d3b8ad5f53cd	2019-01-29T19:23:18Z	- made dumpportals CCMD multi-level aware.	pending		/
ea849e5acaef73ee608fa4eca69f8ccd572d6a5d	2019-01-29T20:19:16Z	- split G_DoLoadLevel into a level specific and a global part.	pending		/
68fe5534a46e60b3b8d7039374991fa063b6a59f	2019-01-29T20:29:44Z	- moved the SectorMarker handling into the level itself.	pending		/
4ad327d7e09b89888fe5587c9002ae9743a8f1af	2019-01-29T22:45:14Z	- moved G_ChangeLevel and other exit functions into FLevelLocals.	pending		/
78b7b64237134e38592abc1158fe1be7b9ba735e	2019-01-29T23:27:05Z	- replaced all TThinkerIterators except one that probably won't be relevant anymore as things progress.	pending		/
f410762695d6673a65db5c52c18a9ae744654602	2019-01-29T23:29:42Z	- missed two lines.	pending		/
ebdb2643c4794669b9ac8899510da7c5d5179af3	2019-01-29T23:47:20Z	- moved UDMF custom properties into FLevelLocals.	pending		/
3c0200de19f5c3d3148128dfd6569c3d4fd0869e	2019-01-29T23:47:34Z	- run disconnect scripts on the level the disconnected player is on	pending		/
b12de0425811a4647e38c3c9e8601325ff3e281c	2019-01-29T23:58:44Z	- fixed the remaining deprecation warnings in the base script.	pending		/
c15212ca82cc715ff4b6dc1bd92cc8f18760db68	2019-01-30T00:04:30Z	-fixed: The HUD model info was taken from the wrong player	pending		/
8bbdee5c28eebc0785afa71476474ea6242cc3a6	2019-01-30T00:15:32Z	- redirect most references to the global players array through FLevelLocals.	pending		/
e30f116faf4260ecfad2ed6c6e9f6056459e5581	2019-01-30T00:38:18Z	- moved bglobal into FLevelLocals	pending		/
3b4ded5694e3b36e0b9bafaf81190bcb8d701cc2	2019-01-30T01:15:48Z	- refactored the thinker list.	pending		/
99d63faea9592db7b5c8493f70effdafee26143e	2019-01-30T17:22:37Z	- fixed bad merge of dobjgc.cpp	pending		/
64ac6dbc6e19e4040c6cf77f41f415e947649aa4	2019-01-30T18:09:21Z	- moved thinker storage into FLevelLocals.	pending		/
a2065cae4bed0648cd2c95ca7de8cf78ba2376de	2019-01-30T19:21:00Z	- fixed: RecreateAllAttachedLights must activate the lights it creates.	pending		/
0eb3b2abca40f18c94136ddbd6c16d8160ec9c71	2019-01-30T21:03:21Z	Merge branch 'master' into new_level_refactor	pending		/
c18a0e7736360a025c52bc9e6d0ce9b67d3fb79d	2019-01-30T21:34:11Z	- replaced DWORD_MAX with UINT_MAX globally.	pending		/
fa3312e2a99bd01601507f5c8772d8c6e20be4bb	2019-01-30T23:28:43Z	- moved gamestate_t to g_game.h.	pending		/
18b8a03f058190b009d51b81f1835c7a4624d384	2019-01-31T00:23:06Z	- cleaned up the header list in maploader.cpp.	pending		/
0f2938089d9f2b518455b17206c6eb630673b9c5	2019-01-31T01:05:16Z	- started cleaning up the contents of the g_shared directory, starting with a_dynlight.cpp	pending		/
0b4862480e05dedee3e38d1cc8b1d4c28201b5b5	2019-01-31T01:05:33Z	- fixed macOS compilation.	pending		/
25d5b788f5ab0d45bc1d7f5c847fc80e9ef6e31b	2019-01-31T01:27:54Z	- reviewed and sorted out the remaining parts of g_shared	pending		/
51581d018a445b1a1d69238ab3ab27c86a5d188e	2019-01-31T01:31:57Z	- moved the hud message and alt hud code from g_shared to g_statusbar	pending		/
77f8dfeabf59166a38cd6775156badad589b83ee	2019-01-31T01:38:23Z	- fixed g_dumpinfo.cpp's includes	pending		/
65a812e31617d97883c43dfb482bc3b83cdca132	2019-01-31T01:38:39Z	- moved the door thinkers into g_shared.	pending		/
4984bc8c5fcb98c7560ca711c6b0c0e883c9f920	2019-01-31T01:50:12Z	- prettification of a few files	pending		/
aa340145acb654f58b07b61507dea830ceb77e56	2019-01-31T01:51:07Z	- moved the remaining thinker code to g_shared	pending		/
65f3fec283ab72661cf34fce082a4d7deddaea34	2019-01-31T02:03:56Z	- copied a few more map information CCMDs to g_ccmd.	pending		/
0a781b9bbb1bfdb4e59f1e1e8b56d6f57f8edcfd	2019-01-31T02:25:26Z	- fixed: DInterpolation was unlinking itself from the wrong interpolator	pending		/
7149d1d3124ffd4231ef4525a8157a91126b44af	2019-01-31T02:25:49Z	- added missing includes	pending		/
ddab2c3e780f867b81036f1c030d98ff03c3c430	2019-01-31T02:29:25Z	- removed the playernum parameter from CheckLocalView	pending		/
68bff17d634d8f23f24e046a80f3a7dc8f5d9064	2019-01-31T02:29:45Z	- this was missing	pending		/
7b7334e245e26e8f2697316c63c54d6b79e28ad8	2019-01-31T08:01:02Z	- only activate lights if the light actor isn't dormant, and only create a new one if it doesn't already have one.	pending		/
cfa35f548f6477a52f7055d3d851a687f1c10c41	2019-01-31T16:57:39Z	- make the file name of savegame nodes read only.	pending		/
1dcdfec7335d39b269d04acb1561c919542f26ff	2019-01-31T16:58:18Z	- Unload behavior with the map, not outside.	pending		/
b9e71d6db35911f183444701aae5fbe9a173352b	2019-01-31T18:03:57Z	- DOOM.WAD fixes	pending		/
b1c508fa6c1e1a828bd4d70aa689385b98b9ab70	2019-01-31T18:05:44Z	Added CheckReplacee.	pending		/
f6a91e17228bf1c2198d17476e105d987ef9840d	2019-01-31T18:38:04Z	- moved the I_Error prototypes to doomerrors.h to avoid having to include the low level system header for this.	pending		/
c77487dab8d0e41b479aca270328b1e71bf04d7c	2019-01-31T18:44:04Z	- moved the menu.h include from oalsound.h to oalsound.cpp.	pending		/
89d607c9a61f4f9af5b708870399a68ed26bbdbc	2019-01-31T18:58:17Z	- moved all rendering code into a common subdirectory.	pending		/
7241072b16d0409ce646c2a8ffeb0fba57f034bc	2019-01-31T19:33:52Z	- moved most utility code to a subdirectory.	pending		/
b40c709b663b6b0bd1e135469ee0c53b5c46d9e4	2019-01-31T19:42:36Z	- minor corrections.	pending		/
ff903da19a767d36bc9ab4ee7a28a7246727dea5	2019-01-31T19:43:24Z	Merge remote-tracking branch 'remotes/origin/master' into new_level_refactor	pending		/
65c2c318fb2ef2deec0fcf9d5479782db7b2c57e	2019-01-31T21:22:39Z	- prettification of p_teleport.cpp and some include cleanup.	pending		/
5010e613092dc5ac017df55b051abf599e804c98	2019-01-31T21:31:41Z	- moved a few more play files free of global state references to g_shared.	pending		/
18fb7fdd81358bbf4b6942e84979b55290d1cd88	2019-01-31T23:14:31Z	- moved some diagnostic CCMDs to g_dumpinfo.cpp.	pending		/
e3eaa5964de0c0c81ab0b4276b0e6eed331f90b3	2019-01-31T23:30:21Z	- removed v_video.h include from portals.h	pending		/
b77e83e0b9aee10aed46845a5d2e6d5541c261b4	2019-01-31T23:48:21Z	- moved 15 more files to g_shared.	pending		/
ba451b46c8c4324132999b9d03de4447caa6911c	2019-02-01T00:18:32Z	- moved a bunch of files to the utility folder.	pending		/
e400137ffe1e646c2135fc14668ba85771727264	2019-02-01T08:09:36Z	- fixed compilation of Windows Debug targets	pending		/
5278274acf4b6f503b339589b449099ae256c135	2019-02-01T09:08:58Z	- fixed compilation errors with POSIX targets	pending		/
de24fc2c888af15248180a5498a00f207e87f02a	2019-02-01T11:03:36Z	- do not call renderer code directly to reset the view interpolation	pending		/
2903025268686a9c2d3200066d9d14a8e6fbaec9	2019-02-01T11:31:08Z	- a few minor fixes.	pending		/
d358e401ee1af272e4802ee772461bbb8eda66e1	2019-02-01T16:02:10Z	- removed all access to the consoleplayer variable from the play code	pending		/
202f3d7d80bfc79f172ff015350d9c56a205e2c7	2019-02-01T16:31:11Z	- changed most places where a player index is calculated by subtracting the player array's base access.	pending		/
